"gndr","agea","cntry","rgn","ctzmod","brnmod","domicil","prtnr","pdwrkp","isco08p","edumod","edutre","edupmod","eduptre","omogamia","chld3","chld10","chld14","anweight","psu","stratum","pdwrk"
"female",55,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0630069194769285,98,65,1
"female",51,"AT","West Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",4,2,4,2,1,0,0,0,0.11207813542267,165,78,1
"female",28,"AT","West Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.12459379160041,323,30,1
"female",46,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,5,3,0,0,0,0,0.156184555936593,125,71,0
"female",29,"AT","West Europe","autochthonous","Rich","Small City",1,1,"elementary occupations",3,2,3,2,1,0,0,0,0.287447600427633,311,26,1
"male",52,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.129585159464637,316,27,1
"male",26,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.557921975251347,280,9,1
"male",44,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,1,1,0.498299829076759,243,93,0
"male",41,"AT","West Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",3,2,3,2,1,0,1,2,0.259170318929273,316,27,1
"female",26,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",3,2,4,2,1,0,0,0,0.369095776722493,211,87,1
"female",41,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.139808122946415,84,60,1
"male",37,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,3,2,1,0,1,1,0.299665625555746,344,36,1
"male",51,"AT","West Europe","autochthonous","Rich","Farm or Countryside",1,0,"6666666666",6,3,3,2,0,0,1,1,0.753775576063891,328,31,1
"female",39,"AT","West Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,4,2,1,0,0,0,0.168117257152164,175,78,1
"male",25,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.152816595786048,113,20,1
"female",51,"AT","West Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,7,3,0,0,0,0,0.190444258444855,57,17,1
"female",26,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",7,3,7,3,1,0,0,0,0.462586948077913,30,49,1
"male",52,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.473294607491775,68,17,1
"female",30,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,1,1,1,0.253124084468276,353,38,1
"female",54,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",4,2,7,3,0,0,0,0,0.108809703728932,103,66,1
"male",29,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0831495479857421,44,49,0
"male",33,"AT","West Europe","immigrant","Europe","Suburbs or Outskirts of Big City",1,0,"6666666666",3,2,6,3,0,1,1,1,0.161478227421146,154,77,1
"female",55,"AT","West Europe","immigrant","Europe","Big City",1,0,"6666666666",7,3,3,2,0,0,0,0,0.204408636615113,172,78,1
"male",52,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,2,1,0,0,0,0,0.167718837222034,118,68,1
"female",43,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,2,0.187783341969296,278,9,1
"female",52,"AT","West Europe","immigrant","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.545981909560185,221,90,1
"male",25,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.301985687451952,357,39,1
"male",29,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.223673780654724,212,22,1
"male",48,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",7,3,4,2,0,0,0,1,1.01833022695352,6,43,1
"male",45,"AT","West Europe","native","Rich","Country Village",1,0,"6666666666",2,1,2,1,1,0,0,1,0.505043131859496,248,2,1
"female",25,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0734911777937989,110,66,1
"male",38,"AT","West Europe","autochthonous","Rich","Farm or Countryside",1,1,"skilled manual workers",3,2,3,2,1,0,2,2,0.145264650175445,144,75,1
"female",43,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.446202520400295,294,13,1
"female",38,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,2,3,3,0.375566683938591,278,9,1
"female",53,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0292536912216022,86,61,1
"male",48,"AT","West Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",7,3,2,1,0,0,0,0,0.840706782266103,2,1,1
"male",38,"AT","West Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,6,3,0,0,1,1,0.349774597846593,223,37,1
"male",38,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.458597671069724,112,19,1
"female",54,"AT","West Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0548684762132697,53,51,1
"female",50,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.282122688441486,68,17,1
"male",48,"AT","West Europe","autochthonous","Rich","Big City",1,0,"6666666666",1,1,2,1,1,0,2,2,0.283589965671407,2,1,1
"male",31,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.308214323227733,243,93,1
"female",29,"AT","West Europe","immigrant","Europe","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",3,2,3,2,1,2,3,3,0.142422628820903,22,48,0
"male",39,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"services and sales workers",5,3,3,2,0,0,0,0,0.730855815513284,334,32,1
"male",25,"AT","West Europe","ethnic minorities","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",3,2,4,2,1,0,0,0,0.13801985181337,152,76,1
"male",38,"AT","West Europe","immigrant","Rich","Big City",1,0,"6666666666",7,3,6,3,1,1,2,2,0.894552154559727,79,18,1
"female",33,"AT","West Europe","immigrant","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,1,2,2,0.36876144033425,221,90,0
"male",26,"AT","West Europe","ethnic minorities","Rich","Big City",1,1,"professionals and employees",4,2,3,2,1,0,0,0,0.166497378624831,178,78,1
"female",34,"AT","West Europe","immigrant","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,7,3,1,2,3,3,1.20842480785316,225,91,0
"male",50,"AT","West Europe","autochthonous","Rich","Big City",1,0,"6666666666",3,2,4,2,1,0,0,0,0.479715854014272,146,22,1
"male",31,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.139678668429866,317,28,1
"male",26,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.137020461865252,322,30,1
"female",49,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",4,2,3,2,1,0,0,0,0.376100347331243,318,28,1
"female",42,"AT","West Europe","autochthonous","Rich","Big City",1,1,"manager",8,3,7,3,1,1,2,2,0.533227069980181,79,18,1
"male",52,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.460679278808804,319,56,1
"female",53,"AT","West Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0874331429298442,326,31,1
"male",54,"AT","West Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,0,"6666666666",3,2,1,1,0,0,0,0,0.234208581961782,2,1,0
"female",41,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",4,2,3,2,1,0,0,0,0.108699560704003,155,77,1
"male",47,"AT","West Europe","autochthonous","Rich","Big City",1,1,"elementary occupations",2,1,2,1,1,0,0,0,0.162774303101119,41,49,1
"male",51,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.116591514609478,223,37,1
"female",25,"AT","West Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",2,1,3,2,0,1,1,1,0.394698151042274,59,54,0
"female",44,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",3,2,4,2,1,0,0,0,0.24759822493297,301,25,1
"male",52,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0658895759911093,52,51,1
"male",45,"AT","West Europe","autochthonous","Rich","Big City",1,1,"services and sales workers",5,3,4,2,0,0,1,1,0.820925260644522,57,17,1
"female",52,"AT","West Europe","native","Rich","Small City",1,1,"professionals and employees",7,3,8,3,1,0,0,0,1.1840072318071,335,32,0
"male",32,"AT","West Europe","ethnic minorities","Rich","Country Village",1,0,"6666666666",1,1,0,1,1,1,2,2,0.33715170662145,149,76,1
"female",36,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",4,2,4,2,1,1,2,2,0.0804668351832777,131,72,1
"female",39,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"manager",3,2,3,2,1,0,0,2,0.328119042262518,218,88,1
"male",36,"AT","West Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0351297167163125,86,61,1
"male",53,"AT","West Europe","autochthonous","Rich","Small City",1,1,"manager",7,3,4,2,0,0,0,0,0.400489221729154,152,76,1
"male",55,"AT","West Europe","native","Europe","Small City",1,1,"elementary occupations",2,1,2,1,1,0,0,0,0.845759064606925,299,14,1
"female",26,"AT","West Europe","ethnic minorities","Rich","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.138957336951989,113,20,1
"female",38,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,1,2,0.165065483288647,310,25,1
"female",53,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,1,0.0752832977206279,201,22,1
"male",54,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.111570427755119,149,76,1
"male",34,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",4,2,6,3,0,1,1,1,0.616428646455466,239,93,1
"female",55,"AT","West Europe","autochthonous","Rich","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.146199533439436,108,66,1
"male",28,"AT","West Europe","autochthonous","Rich","Big City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.166497378624831,173,78,1
"female",29,"AT","West Europe","immigrant","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,1,1,1,0.12198723539823,186,80,1
"male",28,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.386070334774319,112,19,0
"female",53,"AT","West Europe","autochthonous","Rich","Small City",1,0,"6666666666",4,2,3,2,1,0,0,0,0.202522214488299,5,42,1
"male",32,"AT","West Europe","autochthonous","Rich","Country Village",1,0,"6666666666",3,2,3,2,1,1,2,2,0.223673780654724,157,22,1
"male",44,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.209990747059342,328,31,1
"female",26,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.109470876984431,364,40,1
"female",53,"AT","West Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"services and sales workers",3,2,2,1,0,0,0,0,0.0998688792422665,146,22,1
"male",41,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.117104290980891,2,1,1
"female",51,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",4,2,3,2,1,0,0,0,0.233879107207793,140,73,1
"female",43,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.0560390677113351,161,78,0
"female",52,"AT","West Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.150566595441256,179,22,1
"female",44,"AT","West Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.10045956780411,59,54,0
"female",50,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.111944710571481,34,49,1
"female",41,"AT","West Europe","native","Europe","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,5,3,1,0,1,1,0.50026310103689,13,15,0
"female",52,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.390697350160297,303,14,1
"male",31,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.220581565196636,267,6,1
"male",40,"AT","West Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.195800140841804,156,77,1
"female",26,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.224816156668064,103,66,1
"female",39,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,1,2,0.0932054603127419,84,60,1
"female",48,"AT","West Europe","immigrant","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.108809703728932,114,66,1
"male",47,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.1204899060662,121,69,1
"female",26,"AT","West Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,1,1,0.146833499549166,156,77,1
"female",54,"AT","West Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.0780922779682967,127,71,1
"female",26,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.402966170363337,2,1,0
"female",25,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.151283542445278,320,29,1
"female",28,"AT","West Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.249187583200821,324,30,1
"female",46,"AT","West Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.187385516238908,351,38,1
"female",42,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.0804668351832777,134,72,1
"female",41,"AT","West Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.273362185570507,112,19,1
"female",54,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",2,1,3,2,0,0,0,0,1.03370076981053,278,9,1
"male",37,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.115915045212133,18,46,1
"male",36,"AT","West Europe","autochthonous","Rich","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,2,2,0.189127907949438,6,43,1
"male",42,"AT","West Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",4,2,6,3,0,1,2,2,0.233183029218957,223,37,1
"male",47,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,4,2,1,0,0,0,0.11192710065185,83,60,1
"female",32,"AT","West Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,2,2,0.146833499549166,155,77,1
"male",41,"AT","West Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,1,0.394026489261024,217,88,1
"female",53,"AT","West Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0560390677113351,167,78,1
"female",41,"AT","West Europe","immigrant","Rich","Country Village",1,1,"professionals and employees",7,3,5,3,1,1,2,2,0.300471702521089,140,73,1
"male",29,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0716723188785737,205,85,1
"female",44,"AT","West Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.150566595441256,179,22,1
"female",26,"AT","West Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.184547888361246,213,87,1
